-794306655,14.0,10,10,10,0.5,D:\DC++Share\Songs\Video\hindi\Samjhawan Unplugged - Humpty Sharma Ki Dulhania - Singer- Alia Bhat.mp4
2070235722,10.0,10,10,10,0.5,D:\DC++Share\Songs\Video\Friends - 0x00 - The Rembrandts Ill Be There For You Official Music Video.mkv
347842350,13.0,10,10,11.0,0.5,D:\DC++Share\Songs\Video\pyDirect\Shawn Mendes - Treat You Better.mp4
-1927497120,14.0,10,10,10,0.5,D:\DC++Share\Songs\Video\pyDirect\Ek Ajnabee Haseena Se Mulakat Ho Gai Full Song _ Best Ad Campaign Song by Doublemint .mp4
1087466254,11.0,10,10,11.0,0.5,D:\DC++Share\Songs\Video\Enrique Iglesias - Finally Found You ft Sammy Adams_HD.mp4
347842350,12.0,10,10,11.0,0.5,D:\DC++Share\Songs\Video\pyDirect\Shawn Mendes - Treat You Better.mp4
-204928717,10.5,10,10,10,0.5,D:\DC++Share\Songs\Video\pyDirect\Marshmello - Alone (Official Music Video)-ALZHF5UqnU4.mp4
-1927497120,13.0,10,10,10,0.5,D:\DC++Share\Songs\Video\pyDirect\Ek Ajnabee Haseena Se Mulakat Ho Gai Full Song _ Best Ad Campaign Song by Doublemint .mp4
1889999114,8.5,10,10,10,0.5,D:\DC++Share\Songs\Video\Blank Space-Jealous (Acoustic Mashup).mp4
1851131868,10.0,10,10,9.5,0.5,D:\DC++Share\Songs\Video\pyDirect\Lukas Graham - Mama Said [OFFICIAL MUSIC VIDEO].mp4
-794306655,13.0,10,10,10,0.5,D:\DC++Share\Songs\Video\hindi\Samjhawan Unplugged - Humpty Sharma Ki Dulhania - Singer- Alia Bhat.mp4
352501383,9.0,10,10,10,0.5,D:\DC++Share\Songs\Video\Audioslave - Be Yourself.mp4
-502753339,13.5,10,10,10,0.5,D:\DC++Share\Songs\Video\Bruno Mars - Just The Way You Are.mp4
-477931885,9.0,10,10,10,0.5,D:\DC++Share\Songs\Video\pyDirect\Bruno Mars - The Lazy Song [OFFICIAL VIDEO]-fLexgOxsZu0.mp4
1530951929,9.5,10,10,10,0.5,D:\DC++Share\Songs\Video\pyDirect\Lukas Graham - You're Not There [OFFICIAL MUSIC VIDEO].mkv
-511284689,11.0,10,10,10,0.5,D:\DC++Share\Songs\Video\One Direction - Story of My Life.mp4
-204928717,9.5,10,10,10,0.5,D:\DC++Share\Songs\Video\pyDirect\Marshmello - Alone (Official Music Video)-ALZHF5UqnU4.mp4
1636536739,12.0,10,10,10,0.5,D:\DC++Share\Songs\Video\pyDirect\Passenger _ Let Her Go (Official Video)-RBumgq5yVrA.mp4
-870371040,12.0,10,10,10,0.5,D:\DC++Share\Songs\Video\Afreen Afreen_ Rahat Fateh Ali Khan _ Momina Mustehsan_ Episode 2_ Coke Studio 9.mp4
-1085507279,9.0,10,10,9.5,0.5,D:\DC++Share\Songs\Video\Enrique Iglesias - Tonight (I'm . You).mkv
1842025,11.0,10,10,10,0.5,D:\DC++Share\Songs\Video\Sanam\Jee Le Zaraa _ Talaash - Sanam_(360p).mp4
